source	interaction	target
XGene2600__5476_2720_2588_4758	1	XMetab__1117___l____
XGene2600__5476_2720_2588_4758	1	XMetab__cs_d_deg5___l____
XGene2600__5476_2720_2588_4758_reverse	1	XMetab__cs_d_deg4___l____
XMetab__1117___l____	1	XGene2600__5476_2720_2588_4758_reverse
XMetab__cs_d_deg5___l____	1	XGene2600__5476_2720_2588_4758_reverse
XMetab__cs_e_deg1___l____	1	XGene2601__5476_2720_2588_4758
XGene2601__5476_2720_2588_4758	1	XMetab__1117___l____
XGene2601__5476_2720_2588_4758	1	XMetab__cs_e_deg2___l____
XGene2601__5476_2720_2588_4758_reverse	1	XMetab__cs_e_deg1___l____
XMetab__1117___l____	1	XGene2601__5476_2720_2588_4758_reverse
XMetab__cs_e_deg2___l____	1	XGene2601__5476_2720_2588_4758_reverse
XMetab__cs_e_deg5___l____	1	XGene2602__5476_2720_2588_4758
XGene2602__5476_2720_2588_4758	1	XMetab__1117___l____
XGene2602__5476_2720_2588_4758	1	XMetab__cs_e_deg6___l____
XGene2602__5476_2720_2588_4758_reverse	1	XMetab__cs_e_deg5___l____
XMetab__1117___l____	1	XGene2602__5476_2720_2588_4758_reverse
XMetab__cs_e_deg6___l____	1	XGene2602__5476_2720_2588_4758_reverse
XMetab__51___m____	1	XGene2603__10157
XMetab__5962___m____	1	XGene2603__10157
XGene2603__10157	1	XMetab__160556___m____
XMetab__160556___m____	1	XGene2604__10157
XGene2604__10157	1	XMetab__33032___m____
XGene2604__10157	1	XMetab__207___m____
XMetab__1117___c____	1	XGene2605__9060
XGene2605__9060	1	XMetab__10238___c____
XMetab__1117___c____	1	XGene2605__9061
XGene2605__9061	1	XMetab__10238___c____
XMetab__16757548___c____	1	XGene2606__1312
XMetab__439260___c____	1	XGene2606__1312
XGene2606__1312	1	XMetab__439155___c____
XGene2606__1312	1	XMetab__1237___c____
XMetab__16757548___c____	1	XGene2606__118881
XMetab__439260___c____	1	XGene2606__118881
XGene2606__118881	1	XMetab__439155___c____
XGene2606__118881	1	XMetab__1237___c____
XMetab__16757548___c____	1	XGene2607__118881
XMetab__5816___c____	1	XGene2607__118881
XGene2607__118881	1	XMetab__439155___c____
XGene2607__118881	1	XMetab__21100___c____
XMetab__16757548___c____	1	XGene2608__3176
XMetab__774___c____	1	XGene2608__3176
XGene2608__3176	1	XMetab__439155___c____
XGene2608__3176	1	XMetab__3614___c____
XMetab__1088___x____	1	XGene2609__51268
XGene2609__51268	1	XMetab__784___x____
XGene2609__51268	1	XMetab__750___x____
XGene2609__51268	1	XMetab__712___x____
XMetab__1088___m____	1	XGene2613__1757
XMetab__91443___m____	1	XGene2613__1757
XGene2613__1757	1	XMetab__750___m____
XGene2613__1757	1	XMetab__439175___m____
XMetab__644260___r____	1	XGene2614__81537
XGene2614__81537	1	XMetab__91486___r____
XMetab__5353956___r____	1	XGene2615__81537
XGene2615__81537	1	XMetab__5353955___r____
XMetab__5780___c____	1	XGene2616__6652
XGene2616__6652	1	XMetab__439709___c____
XMetab__5793___c____	1	XGene2617__8574
XGene2617__8574	1	XMetab__5780___c____
XMetab__5793___c____	1	XGene2617__10327
XGene2617__10327	1	XMetab__5780___c____
XMetab__5793___c____	1	XGene2617__231
XGene2617__231	1	XMetab__5780___c____
XMetab__440690___x____	1	XGene2621__6342
XGene2621__6342	1	XMetab__439573___x____
XGene2621__6342	1	XMetab__439164___x____
XMetab__5951___c____	1	XGene2631__10993
XGene2631__10993	1	XMetab__2amac___c____
XMetab__5951___c____	1	XGene2633__10558_9517_55304
XGene2633__10558_9517_55304	1	XMetab__3dsphgn___c____
XMetab__189122___c____	1	XGene2638__2098
XGene2638__2098	1	XMetab__284___c____
XGene2638__2098	1	XMetab__124886___c____
XMetab__5353956___r____	1	XGene2641__8879
XGene2641__8879	1	XMetab__1015___r____
XGene2641__8879	1	XMetab__985___r____
XMetab__ksi_deg3___l____	1	XGene2642__5476_2720_2588_4758
XGene2642__5476_2720_2588_4758	1	XMetab__445063___l____
XGene2642__5476_2720_2588_4758	1	XMetab__ksi_deg4___l____
XMetab__ksii_core2___l____	1	XGene2643__5476_2720_2588_4758
XGene2643__5476_2720_2588_4758	1	XMetab__445063___l____
XGene2643__5476_2720_2588_4758	1	XMetab__ksii_core2_deg1___l____
XMetab__ksii_core4___l____	1	XGene2644__5476_2720_2588_4758
XGene2644__5476_2720_2588_4758	1	XMetab__445063___l____
XGene2644__5476_2720_2588_4758	1	XMetab__ksii_core4_deg1___l____
XMetab__s2l2n2m2mn___l____	1	XGene2645__5476_2720_2588_4758
XGene2645__5476_2720_2588_4758	1	XMetab__l2n2m2mn___l____
XMetab__galgbside_hs___g____	1	XGene2646__6483
XMetab__cmpacna___g____	1	XGene2646__6483
XGene2646__6483	1	XMetab__6131___g____
XGene2646__6483	1	XMetab__acngalgbside_hs___g____
XMetab__galgluside_hs___g____	1	XGene2647__8869
XMetab__cmpacna___g____	1	XGene2647__8869
XGene2647__8869	1	XMetab__6131___g____
XGene2647__8869	1	XMetab__gm3_hs___g____
XMetab__9750___c____	1	XGene2648__sink_citr___c____
XGene2648__sink_citr___c_____reverse	1	XMetab__9750___c____
XMetab__pre_prot___r____	1	XGene2649__sink_pre_prot___r____
XGene2649__sink_pre_prot___r_____reverse	1	XMetab__pre_prot___r____
XMetab__91486___c____	1	XGene2650__56848
XGene2650__56848	1	XMetab__644260___c____
XMetab__91486___c____	1	XGene2650__8877
XGene2650__8877	1	XMetab__644260___c____
XMetab__443233___c____	1	XGene2652__4190
XGene2652__4190	1	XMetab__440717___c____
XGene2652__4190_reverse	1	XMetab__443233___c____
XMetab__440717___c____	1	XGene2652__4190_reverse
XMetab__443233___c____	1	XGene2652__130752
XGene2652__130752	1	XMetab__440717___c____
XGene2652__130752_reverse	1	XMetab__443233___c____
XMetab__440717___c____	1	XGene2652__130752_reverse
XMetab__sphmyln_hs___g____	1	XGene2653__55512
XGene2653__55512	1	XMetab__crm_hs___g____
XGene2653__55512	1	XMetab__1014___g____
XMetab__sphmyln_hs___g____	1	XGene2653__339221
XGene2653__339221	1	XMetab__crm_hs___g____
XGene2653__339221	1	XMetab__1014___g____
XMetab__sphmyln_hs___g____	1	XGene2653__55627
XGene2653__55627	1	XMetab__crm_hs___g____
XGene2653__55627	1	XMetab__1014___g____
XMetab__sphmyln_hs___l____	1	XGene2654__55512
XGene2654__55512	1	XMetab__crm_hs___l____
XGene2654__55512	1	XMetab__1014___l____
XMetab__sphmyln_hs___l____	1	XGene2654__6609
XGene2654__6609	1	XMetab__crm_hs___l____
XGene2654__6609	1	XMetab__1014___l____
XMetab__5311445___c____	1	XGene2655__6610
XGene2655__6610	1	XMetab__1014___c____
XGene2655__6610	1	XMetab__5353955___c____
XMetab__crm_hs___c____	1	XGene2656__259230
XGene2656__259230	1	XMetab__dag_hs___c____
XGene2656__259230	1	XMetab__sphmyln_hs___c____
XMetab__R2coa_hs___c____	1	XGene2662__6646
XGene2662__6646	1	XMetab__xolest_hs___c____
XMetab__5353955___c____	1	XGene2669__56848
XGene2669__56848	1	XMetab__5353956___c____
XMetab__5353955___c____	1	XGene2669__8877
XGene2669__8877	1	XMetab__5353956___c____
XMetab__sphmyln_hs___c____	1	XGene2670__SPHMDAc
XGene2670__SPHMDAc	1	XMetab__Rtotal___c____
XGene2670__SPHMDAc	1	XMetab__5311445___c____
XMetab__1102___c____	1	XGene2675__SPMDOX
XGene2675__SPMDOX	1	XMetab__428___c____
XGene2675__SPMDOX	1	XMetab__784___c____
XGene2675__SPMDOX	1	XMetab__118___c____
XGene2676__6649	1	XMetab__784___e____
XGene2677__6648	1	XMetab__784___m____
XGene2678__6647	1	XMetab__784___n____
XGene2679__6647	1	XMetab__784___x____
XMetab__128973___c____	1	XGene2680__6697
XGene2680__6697	1	XMetab__1125___c____
XMetab__439415___c____	1	XGene2681__6611
XMetab__1102___c____	1	XGene2681__6611
XGene2681__6611	1	XMetab__1103___c____
XGene2681__6611	1	XMetab__439176___c____
XMetab__439415___c____	1	XGene2681__6723
XMetab__1102___c____	1	XGene2681__6723
XGene2681__6723	1	XMetab__1103___c____
XGene2681__6723	1	XMetab__439176___c____
XMetab__1060___x____	1	XGene2682__189
XMetab__5951___x____	1	XGene2682__189
XGene2682__189	1	XMetab__5950___x____
XGene2682__189	1	XMetab__964___x____
XMetab__11975273___r____	1	XGene2683__6713
XGene2683__6713	1	XMetab__53477723___r____
XGene2684__2222	1	XMetab__11975273___r____
XMetab__6128___r____	1	XGene2685__6715
XGene2685__6715	1	XMetab__222865___r____
XMetab__6128___r____	1	XGene2685__6716
XGene2685__6716	1	XMetab__222865___r____
XMetab__6013___r____	1	XGene2686__6716
XGene2686__6716	1	XMetab__10635___r____
XMetab__6013___r____	1	XGene2686__6715
XGene2686__6715	1	XMetab__10635___r____
XMetab__5202___c____	1	XGene2687__15
XGene2687__15	1	XMetab__903___c____
XMetab__ga1_hs___g____	1	XGene2690__6483
XMetab__cmpacna___g____	1	XGene2690__6483
XGene2690__6483	1	XMetab__6131___g____
XGene2690__6483	1	XMetab__gm1b_hs___g____
XMetab__gm1_hs___g____	1	XGene2691__6483
XMetab__cmpacna___g____	1	XGene2691__6483
XGene2691__6483	1	XMetab__6131___g____
XGene2691__6483	1	XMetab__gd1a_hs___g____
XMetab__gd1b_hs___g____	1	XGene2692__6483
XMetab__cmpacna___g____	1	XGene2692__6483
XGene2692__6483	1	XMetab__6131___g____
XGene2692__6483	1	XMetab__gt1b_hs___g____
XMetab__galacglcgalgluside_hs___g____	1	XGene2693__6487
XMetab__cmpacna___g____	1	XGene2693__6487
XGene2693__6487	1	XMetab__6131___g____
XGene2693__6487	1	XMetab__acngalacglcgalgluside_hs___g____
XMetab__galacglcgalgluside_hs___g____	1	XGene2693__64871
XMetab__cmpacna___g____	1	XGene2693__64871
XGene2693__64871	1	XMetab__6131___g____
XGene2693__64871	1	XMetab__acngalacglcgalgluside_hs___g____
XMetab__galacglcgalgluside_hs___g____	1	XGene2693__64870
XMetab__cmpacna___g____	1	XGene2693__64870
XGene2693__64870	1	XMetab__6131___g____
XGene2693__64870	1	XMetab__acngalacglcgalgluside_hs___g____
XMetab__gal14acglcgalgluside_hs___g____	1	XGene2694__10402
XMetab__cmpacna___g____	1	XGene2694__10402
XGene2694__10402	1	XMetab__6131___g____
XGene2694__10402	1	XMetab__acngal14acglcgalgluside_hs___g____
XMetab__galacglcgal14acglcgalgluside_hs___g____	1	XGene2695__10402
XMetab__cmpacna___g____	1	XGene2695__10402
XGene2695__10402	1	XMetab__acngalacglcgal14acglcgalgluside_hs___g____
XGene2695__10402	1	XMetab__6131___g____
XMetab__cmpacna___g____	1	XGene2696__10610
XMetab__acngalgbside_hs___g____	1	XGene2696__10610
XGene2696__10610	1	XMetab__acn13acngalgbside_hs___g____
XGene2696__10610	1	XMetab__6131___g____
XMetab__cmpacna___g____	1	XGene2697__10610
XMetab__acngalgbside_hs___g____	1	XGene2697__10610
XGene2697__10610	1	XMetab__acn23acngalgbside_hs___g____
XGene2697__10610	1	XMetab__6131___g____
XMetab__ga2_hs___g____	1	XGene2698__10610
XMetab__cmpacna___g____	1	XGene2698__10610
XGene2698__10610	1	XMetab__gm2a_hs___g____
XGene2698__10610	1	XMetab__6131___g____
XMetab__gm1a_hs___g____	1	XGene2699__10610
XMetab__cmpacna___g____	1	XGene2699__10610
XGene2699__10610	1	XMetab__6131___g____
XGene2699__10610	1	XMetab__gd1b2_hs___g____
XMetab__cmpacna___g____	1	XGene2700__10610
XMetab__gd1a_hs___g____	1	XGene2700__10610
XGene2700__10610	1	XMetab__6131___g____
XGene2700__10610	1	XMetab__gt1alpha_hs___g____
XMetab__cmpacna___g____	1	XGene2701__10610
XMetab__gt1alpha_hs___g____	1	XGene2701__10610
XGene2701__10610	1	XMetab__6131___g____
XGene2701__10610	1	XMetab__gq1balpha_hs___g____
XMetab__gt1c_hs___g____	1	XGene2702__10610
XMetab__cmpacna___g____	1	XGene2702__10610
XGene2702__10610	1	XMetab__6131___g____
XGene2702__10610	1	XMetab__gq1c_hs___g____
XMetab__cmpacna___g____	1	XGene2703__10610
XMetab__gq1c_hs___g____	1	XGene2703__10610
XGene2703__10610	1	XMetab__6131___g____
XGene2703__10610	1	XMetab__gp1c_hs___g____
XMetab__cmpacna___g____	1	XGene2704__256435
XMetab__gm1b_hs___g____	1	XGene2704__256435
XGene2704__256435	1	XMetab__6131___g____
XGene2704__256435	1	XMetab__gd1a_hs___g____
XMetab__cmpacna___g____	1	XGene2704__30815
XMetab__gm1b_hs___g____	1	XGene2704__30815
XGene2704__30815	1	XMetab__6131___g____
XGene2704__30815	1	XMetab__gd1a_hs___g____
XMetab__cmpacna___g____	1	XGene2704__81849
XMetab__gm1b_hs___g____	1	XGene2704__81849
XGene2704__81849	1	XMetab__6131___g____
XGene2704__81849	1	XMetab__gd1a_hs___g____
XMetab__cmpacna___g____	1	XGene2705__30815
XMetab__gt1b_hs___g____	1	XGene2705__30815
XGene2705__30815	1	XMetab__6131___g____
XGene2705__30815	1	XMetab__gq1balpha_hs___g____
XMetab__cmpacna___g____	1	XGene2706__6489
XMetab__acngalgbside_hs___g____	1	XGene2706__6489
XGene2706__6489	1	XMetab__acnacngalgbside_hs___g____
XGene2706__6489	1	XMetab__6131___g____
XMetab__cmpacna___g____	1	XGene2707__6489
XMetab__gm3_hs___g____	1	XGene2707__6489
XGene2707__6489	1	XMetab__6131___g____
XGene2707__6489	1	XMetab__gd3_hs___g____
XMetab__cmpacna___g____	1	XGene2708__29906
XMetab__gd3_hs___g____	1	XGene2708__29906
XGene2708__29906	1	XMetab__6131___g____
XGene2708__29906	1	XMetab__gt3_hs___g____
XMetab__cmpacna___g____	1	XGene2709__29906
XMetab__gt1b_hs___g____	1	XGene2709__29906
XGene2709__29906	1	XMetab__6131___g____
XGene2709__29906	1	XMetab__gq1b_hs___g____
XMetab__cmpacna___g____	1	XGene2710__29906
XMetab__gd1a_hs___g____	1	XGene2710__29906
XGene2710__29906	1	XMetab__6131___g____
XGene2710__29906	1	XMetab__gt1a_hs___g____
XMetab__cmpacna___g____	1	XGene2711__29906
XMetab__gm1b_hs___g____	1	XGene2711__29906
XGene2711__29906	1	XMetab__6131___g____
XGene2711__29906	1	XMetab__gd1c_hs___g____
XMetab__cmpacna___g____	1	XGene2712__29906
XMetab__gq1c_hs___g____	1	XGene2712__29906
XGene2712__29906	1	XMetab__6131___g____
XGene2712__29906	1	XMetab__gp1calpha_hs___g____
XMetab__cmpacna___g____	1	XGene2713__29906
XMetab__acngal14acglcgalgluside_hs___g____	1	XGene2713__29906
XGene2713__29906	1	XMetab__acnacngal14acglcgalgluside_hs___g____
XGene2713__29906	1	XMetab__6131___g____
XMetab__23724640___c____	1	XGene2715__1375
XGene2715__1375	1	XMetab__53477835___c____
XGene2715__1375_reverse	1	XMetab__23724640___c____
XMetab__53477835___c____	1	XGene2715__1375_reverse
XMetab__23724640___c____	1	XGene2715__126129
XGene2715__126129	1	XMetab__53477835___c____
XGene2715__126129_reverse	1	XMetab__23724640___c____
XMetab__53477835___c____	1	XGene2715__126129_reverse
XMetab__23724640___c____	1	XGene2715__1374
XGene2715__1374	1	XMetab__53477835___c____
XGene2715__1374_reverse	1	XMetab__23724640___c____
XMetab__53477835___c____	1	XGene2715__1374_reverse
XMetab__53477835___m____	1	XGene2716__1376
XGene2716__1376	1	XMetab__23724640___m____
XGene2716__1376_reverse	1	XMetab__53477835___m____
XMetab__23724640___m____	1	XGene2716__1376_reverse
XMetab__12594___c____	1	XGene2719__412
XGene2719__412	1	XMetab__9860744___c____
XGene2719__412	1	XMetab__1117___c____
XMetab__12594___r____	1	XGene2720__412
XGene2720__412	1	XMetab__9860744___r____
XGene2720__412	1	XMetab__1117___r____
XMetab__3001028___c____	1	XGene2721__412
XGene2721__412	1	XMetab__5870___c____
XGene2721__412	1	XMetab__1117___c____
XMetab__3001028___r____	1	XGene2722__412
XGene2722__412	1	XMetab__5870___r____
XGene2722__412	1	XMetab__1117___r____
XMetab__1110___m____	1	XGene2726__6389_6392_6391_6390
XGene2726__6389_6392_6391_6390	1	XMetab__444972___m____
XGene2726__6389_6392_6391_6390_reverse	1	XMetab__1110___m____
XMetab__444972___m____	1	XGene2726__6389_6392_6391_6390_reverse
XMetab__6830___m____	1	XGene2727__8802_8801
XMetab__1110___m____	1	XGene2727__8802_8801
XGene2727__8802_8801	1	XMetab__8977___m____
XGene2727__8802_8801_reverse	1	XMetab__6830___m____
XGene2727__8802_8801_reverse	1	XMetab__1110___m____
XMetab__8977___m____	1	XGene2727__8802_8801_reverse
XMetab__1110___m____	1	XGene2728__8802_8803
XGene2728__8802_8803_reverse	1	XMetab__1110___m____
XMetab__5988___e____	1	XGene2729__6476
XGene2729__6476	1	XMetab__5793___e____
XGene2729__6476	1	XMetab__439709___e____
XMetab__5988___e____	1	XGene2729__8972
XGene2729__8972	1	XMetab__5793___e____
XGene2729__8972	1	XMetab__439709___e____
XMetab__1100___c____	1	XGene2730__6821
XGene2730__6821	1	XMetab__1117___c____
XMetab__9378___m____	1	XGene2731__T4HCINNMFM
XGene2731__T4HCINNMFM	1	XMetab__637542___m____
XGene2745__TDP	1	XMetab__3382778___c____
XGene2746__TDPm	1	XMetab__3382778___m____
XMetab__23724644___c____	1	XGene2750__1375
XGene2750__1375	1	XMetab__tetpent3crn___c____
XGene2750__1375_reverse	1	XMetab__23724644___c____
XMetab__tetpent3crn___c____	1	XGene2750__1375_reverse
XMetab__23724644___c____	1	XGene2750__126129
XGene2750__126129	1	XMetab__tetpent3crn___c____
XGene2750__126129_reverse	1	XMetab__23724644___c____
XMetab__tetpent3crn___c____	1	XGene2750__126129_reverse
XMetab__23724644___c____	1	XGene2750__1374
XGene2750__1374	1	XMetab__tetpent3crn___c____
XGene2750__1374_reverse	1	XMetab__23724644___c____
XMetab__tetpent3crn___c____	1	XGene2750__1374_reverse
XMetab__tetpent3crn___m____	1	XGene2751__1376
XGene2751__1376	1	XMetab__23724644___m____
XGene2751__1376_reverse	1	XMetab__tetpent3crn___m____
XMetab__23724644___m____	1	XGene2751__1376_reverse
XMetab__23724649___c____	1	XGene2755__1375
XGene2755__1375	1	XMetab__tetpent6crn___c____
XGene2755__1375_reverse	1	XMetab__23724649___c____
XMetab__tetpent6crn___c____	1	XGene2755__1375_reverse
XMetab__23724649___c____	1	XGene2755__126129
XGene2755__126129	1	XMetab__tetpent6crn___c____
XGene2755__126129_reverse	1	XMetab__23724649___c____
XMetab__tetpent6crn___c____	1	XGene2755__126129_reverse
XMetab__23724649___c____	1	XGene2755__1374
XGene2755__1374	1	XMetab__tetpent6crn___c____
XGene2755__1374_reverse	1	XMetab__23724649___c____
XMetab__tetpent6crn___c____	1	XGene2755__1374_reverse
XMetab__tetpent6crn___m____	1	XGene2756__1376
XGene2756__1376	1	XMetab__23724649___m____
XGene2756__1376_reverse	1	XMetab__tetpent6crn___m____
XMetab__23724649___m____	1	XGene2756__1376_reverse
XMetab__53477846___c____	1	XGene2760__1375
XGene2760__1375	1	XMetab__tettet6crn___c____
XGene2760__1375_reverse	1	XMetab__53477846___c____
XMetab__tettet6crn___c____	1	XGene2760__1375_reverse
XMetab__53477846___c____	1	XGene2760__126129
XGene2760__126129	1	XMetab__tettet6crn___c____
XGene2760__126129_reverse	1	XMetab__53477846___c____
XMetab__tettet6crn___c____	1	XGene2760__126129_reverse
XMetab__53477846___c____	1	XGene2760__1374
XGene2760__1374	1	XMetab__tettet6crn___c____
XGene2760__1374_reverse	1	XMetab__53477846___c____
XMetab__tettet6crn___c____	1	XGene2760__1374_reverse
XMetab__tettet6crn___m____	1	XGene2761__1376
XGene2761__1376	1	XMetab__53477846___m____
XGene2761__1376_reverse	1	XMetab__tettet6crn___m____
XMetab__53477846___m____	1	XGene2761__1376_reverse
XMetab__129803___c____	1	XGene2764__5092
XGene2764__5092	1	XMetab__1879___c____
XMetab__3382778___c____	1	XGene2773__THMP
XGene2773__THMP	1	XMetab__1130___c____
XMetab__511___c____	1	XGene2776__79178
XMetab__784___c____	1	XGene2793__7173
XGene2793__7173	1	XMetab__807___c____
XMetab__133___c____	1	XGene2794__223
XGene2794__223	1	XMetab__4tmeabutn___c____
XMetab__5789___m____	1	XGene2795__7084
XGene2795__7084	1	XMetab__9700___m____
XMetab__5789___c____	1	XGene2796__1890
XGene2796__1890	1	XMetab__5460448___c____
XGene2796__1890	1	XMetab__1135___c____
XGene2796__1890_reverse	1	XMetab__5789___c____
XMetab__5460448___c____	1	XGene2796__1890_reverse
XMetab__1135___c____	1	XGene2796__1890_reverse
XGene2797__TMDPPK	1	XMetab__511___c____
XMetab__51___c____	1	XGene2798__55217
XMetab__440120___c____	1	XGene2798__55217
XGene2798__55217	1	XMetab__1110___c____
XGene2798__55217	1	XMetab__439460___c____
XMetab__52922050___c____	1	XGene2800__1375
XGene2800__1375	1	XMetab__tmndnccrn___c____
XGene2800__1375_reverse	1	XMetab__52922050___c____
XMetab__tmndnccrn___c____	1	XGene2800__1375_reverse
XMetab__52922050___c____	1	XGene2800__126129
XGene2800__126129	1	XMetab__tmndnccrn___c____
XGene2800__126129_reverse	1	XMetab__52922050___c____
XMetab__tmndnccrn___c____	1	XGene2800__126129_reverse
XMetab__52922050___c____	1	XGene2800__1374
XGene2800__1374	1	XMetab__tmndnccrn___c____
XGene2800__1374_reverse	1	XMetab__52922050___c____
XMetab__tmndnccrn___c____	1	XGene2800__1374_reverse
XMetab__tmndnccrn___m____	1	XGene2801__1376
XGene2801__1376	1	XMetab__52922050___m____
XGene2801__1376_reverse	1	XMetab__tmndnccrn___m____
XMetab__52922050___m____	1	XGene2801__1376_reverse
XMetab__trdox___c____	1	XGene2805__7296
XGene2805__7296	1	XMetab__trdrd___c____
XMetab__7427___c____	1	XGene2808__80162
XMetab__7427___c____	1	XGene2808__11181
XMetab__7427___e____	1	XGene2809__11181
XMetab__10214___c____	1	XGene2811__6817
XMetab__5920___c____	1	XGene2811__6817
XGene2811__6817	1	XMetab__159296___c____
XGene2811__6817	1	XMetab__122196___c____
XMetab__10214___c____	1	XGene2811__6818
XMetab__5920___c____	1	XGene2811__6818
XGene2811__6818	1	XMetab__159296___c____
XGene2811__6818	1	XMetab__122196___c____
XMetab__751___c____	1	XGene2814__TRIOK
XGene2814__TRIOK	1	XMetab__729___c____
XMetab__1125___c____	1	XGene2815__7166
XMetab__6305___c____	1	XGene2815__7166
XGene2815__7166	1	XMetab__144___c____
XGene2815__7166	1	XMetab__129803___c____
XMetab__1125___c____	1	XGene2815__121278
XMetab__6305___c____	1	XGene2815__121278
XGene2815__121278	1	XMetab__144___c____
XGene2815__121278	1	XMetab__129803___c____
XMetab__6305___c____	1	XGene2816__6999
XGene2816__6999	1	XMetab__910___c____
XMetab__6305___c____	1	XGene2816__169355
XGene2816__169355	1	XMetab__910___c____
XMetab__6305___c____	1	XGene2816__3620
XGene2816__3620	1	XMetab__910___c____
XMetab__1150___c____	1	XGene2818__4129
XGene2818__4129	1	XMetab__784___c____
XGene2818__4129	1	XMetab__222___c____
XGene2818__4129	1	XMetab__800___c____
XMetab__1150___c____	1	XGene2818__26
XGene2818__26	1	XMetab__784___c____
XGene2818__26	1	XMetab__222___c____
XGene2818__26	1	XMetab__800___c____
XMetab__1150___c____	1	XGene2818__4128
XGene2818__4128	1	XMetab__784___c____
XGene2818__4128	1	XMetab__222___c____
XGene2818__4128	1	XMetab__800___c____
XMetab__1150___c____	1	XGene2818__314
XGene2818__314	1	XMetab__784___c____
XGene2818__314	1	XMetab__222___c____
XGene2818__314	1	XMetab__800___c____
XMetab__11199982___c____	1	XGene2819__TS3
XGene2819__TS3	1	XMetab__5283713___c____
XGene2819__TS3_reverse	1	XMetab__11199982___c____
XMetab__5283713___c____	1	XGene2819__TS3_reverse
XMetab__10214___c____	1	XGene2823__6822
XMetab__6013___c____	1	XGene2823__6822
XGene2823__6822	1	XMetab__159296___c____
XGene2823__6822	1	XMetab__119207___c____
XMetab__10214___c____	1	XGene2823__6818
XMetab__6013___c____	1	XGene2823__6818
XGene2823__6818	1	XMetab__159296___c____
XGene2823__6818	1	XMetab__119207___c____
XMetab__53477791___m____	1	XGene2828__1376
XGene2828__1376_reverse	1	XMetab__53477791___m____
XMetab__445049___r____	1	XGene2832__6916
XGene2832__6916	1	XMetab__5280497___r____
XMetab__10214___c____	1	XGene2834__6818
XMetab__5610___c____	1	XGene2834__6818
XGene2834__6818	1	XMetab__159296___c____
XGene2834__6818	1	XMetab__153005___c____
XMetab__10214___c____	1	XGene2834__6817
XMetab__5610___c____	1	XGene2834__6817
XGene2834__6817	1	XMetab__159296___c____
XGene2834__6817	1	XMetab__153005___c____
XMetab__1125___c____	1	XGene2835__7054
XMetab__6057___c____	1	XGene2835__7054
XGene2835__7054	1	XMetab__6047___c____
XGene2835__7054	1	XMetab__129803___c____
XMetab__119405___c____	1	XGene2836__7306
XGene2836__7306	1	XMetab__melanin___c____
XMetab__6057___c____	1	XGene2837__1644
XGene2837__1644	1	XMetab__5610___c____
XMetab__5610___c____	1	XGene2840__4128
XGene2840__4128	1	XMetab__784___c____
XGene2840__4128	1	XMetab__222___c____
XGene2840__4128	1	XMetab__440113___c____
XMetab__5610___c____	1	XGene2840__4129
XGene2840__4129	1	XMetab__784___c____
XGene2840__4129	1	XMetab__222___c____
XGene2840__4129	1	XMetab__440113___c____
XMetab__51___m____	1	XGene2843__6898
XMetab__6057___m____	1	XGene2843__6898
XGene2843__6898	1	XMetab__979___m____
XGene2843__6898	1	XMetab__33032___m____
XGene2843__6898_reverse	1	XMetab__51___m____
XGene2843__6898_reverse	1	XMetab__6057___m____
XMetab__979___m____	1	XGene2843__6898_reverse
XMetab__33032___m____	1	XGene2843__6898_reverse
XMetab__51___m____	1	XGene2843__2806
XMetab__6057___m____	1	XGene2843__2806
XGene2843__2806	1	XMetab__979___m____
XGene2843__2806	1	XMetab__33032___m____
XGene2843__2806_reverse	1	XMetab__51___m____
XGene2843__2806_reverse	1	XMetab__6057___m____
XMetab__979___m____	1	XGene2843__2806_reverse
XMetab__33032___m____	1	XGene2843__2806_reverse
XMetab__445675___c____	1	XGene2844__10020
XGene2844__10020	1	XMetab__439281___c____
XMetab__22833661___c____	1	XGene2845__UAGALDP
XMetab__6133___c____	1	XGene2845__UAGALDP
XGene2845__UAGALDP	1	XMetab__6419712___c____
XMetab__53477679___c____	1	XGene2847__29880
XMetab__17473___c____	1	XGene2848__UDPG1P
XGene2848__UDPG1P	1	XMetab__6030___c____
XGene2848__UDPG1P	1	XMetab__440650___c____
XMetab__53477679___c____	1	XGene2850__7358
XGene2850__7358	1	XMetab__17473___c____
XMetab__17473___g____	1	XGene2854__80146
XGene2854__80146	1	XMetab__439179___g____
XMetab__17473___c____	1	XGene2855__UDPGNP
XGene2855__UDPGNP	1	XMetab__444791___c____
XMetab__53477679___c____	1	XGene2856__5167
XGene2856__5167	1	XMetab__65533___c____
XGene2856__5167	1	XMetab__6030___c____
XMetab__53477679___c____	1	XGene2856__5169
XGene2856__5169	1	XMetab__65533___c____
XGene2856__5169	1	XMetab__6030___c____
XMetab__53477679___c____	1	XGene2856__5168
XGene2856__5168	1	XMetab__65533___c____
XGene2856__5168	1	XMetab__6030___c____
XMetab__18068___g____	1	XGene2860__3906_2683
XMetab__5793___g____	1	XGene2860__3906_2683
XGene2860__3906_2683	1	XMetab__84571___g____
XMetab__18068___g____	1	XGene2860__8704
XMetab__5793___g____	1	XGene2860__8704
XGene2860__8704	1	XMetab__84571___g____
XMetab__crm_hs___r____	1	XGene2862__7357
XMetab__53477679___r____	1	XGene2862__7357
XGene2862__7357	1	XMetab__gluside_hs___r____
XMetab__5280352___r____	1	XGene2864__54576
