Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene5723__8398	100	0	0	0	
XGene5723__5320	100	0	0	0	
XGene5723__50487	100	0	0	0	
XGene5723__5321	100	0	0	0	
XGene5723__81579	100	0	0	0	
XGene5723__5322	100	0	0	0	
XGene5723__64600	100	0	0	0	
XGene5723__100137049	100	0	0	0	
XGene5723__123745	100	0	0	0	
XGene5724__8398	100	0	0	0	
XGene5724__5320	100	0	0	0	
XGene5724__50487	100	0	0	0	
XGene5724__5321	100	0	0	0	
XGene5724__81579	100	0	0	0	
XGene5724__5322	100	0	0	0	
XGene5724__64600	100	0	0	0	
XGene5724__100137049	100	0	0	0	
XGene5724__123745	100	0	0	0	
XGene5725__8398	100	0	0	0	
XGene5725__5320	100	0	0	0	
XGene5725__50487	100	0	0	0	
XGene5725__5321	100	0	0	0	
XGene5725__81579	100	0	0	0	
XGene5725__5322	100	0	0	0	
XGene5725__64600	100	0	0	0	
XGene5725__100137049	100	0	0	0	
XGene5725__123745	100	0	0	0	
XGene5726__8398	100	0	0	0	
XGene5726__5320	100	0	0	0	
XGene5726__50487	100	0	0	0	
XGene5726__5321	100	0	0	0	
XGene5726__81579	100	0	0	0	
XGene5726__5322	100	0	0	0	
XGene5726__64600	100	0	0	0	
XGene5726__100137049	100	0	0	0	
XGene5726__123745	100	0	0	0	
XGene5727__8398	100	0	0	0	
XGene5727__5320	100	0	0	0	
XGene5727__50487	100	0	0	0	
XGene5727__5321	100	0	0	0	
XGene5727__81579	100	0	0	0	
XGene5727__5322	100	0	0	0	
XGene5727__64600	100	0	0	0	
XGene5727__100137049	100	0	0	0	
XGene5727__123745	100	0	0	0	
XGene5728__8398	100	0	0	0	
XGene5728__5320	100	0	0	0	
XGene5728__50487	100	0	0	0	
XGene5728__5321	100	0	0	0	
XGene5728__81579	100	0	0	0	
XGene5728__5322	100	0	0	0	
XGene5728__64600	100	0	0	0	
XGene5728__100137049	100	0	0	0	
XGene5728__123745	100	0	0	0	
XGene5729__8398	100	0	0	0	
XGene5729__5320	100	0	0	0	
XGene5729__50487	100	0	0	0	
XGene5729__5321	100	0	0	0	
XGene5729__81579	100	0	0	0	
XGene5729__5322	100	0	0	0	
XGene5729__64600	100	0	0	0	
XGene5729__100137049	100	0	0	0	
XGene5729__123745	100	0	0	0	
XGene5730__8398	100	0	0	0	
XGene5730__5320	100	0	0	0	
XGene5730__50487	100	0	0	0	
XGene5730__5321	100	0	0	0	
XGene5730__81579	100	0	0	0	
XGene5730__5322	100	0	0	0	
XGene5730__64600	100	0	0	0	
XGene5730__100137049	100	0	0	0	
XGene5730__123745	100	0	0	0	
XGene5731__8398	100	0	0	0	
XGene5731__5320	100	0	0	0	
XGene5731__50487	100	0	0	0	
XGene5731__5321	100	0	0	0	
XGene5731__81579	100	0	0	0	
XGene5731__5322	100	0	0	0	
XGene5731__64600	100	0	0	0	
XGene5731__100137049	100	0	0	0	
XGene5731__123745	100	0	0	0	
XGene5732__8398	100	0	0	0	
XGene5732__5320	100	0	0	0	
XGene5732__50487	100	0	0	0	
XGene5732__5321	100	0	0	0	
XGene5732__81579	100	0	0	0	
XGene5732__5322	100	0	0	0	
XGene5732__64600	100	0	0	0	
XGene5732__100137049	100	0	0	0	
XGene5732__123745	100	0	0	0	
XGene5733__8398	100	0	0	0	
XGene5733__5320	100	0	0	0	
XGene5733__50487	100	0	0	0	
XGene5733__5321	100	0	0	0	
XGene5733__81579	100	0	0	0	
XGene5733__5322	100	0	0	0	
XGene5733__64600	100	0	0	0	
XGene5733__100137049	100	0	0	0	
XGene5733__123745	100	0	0	0	
XGene5734__8398	100	0	0	0	
XGene5734__5320	100	0	0	0	
XGene5734__50487	100	0	0	0	
XGene5734__5321	100	0	0	0	
XGene5734__81579	100	0	0	0	
XGene5734__5322	100	0	0	0	
XGene5734__64600	100	0	0	0	
XGene5734__100137049	100	0	0	0	
XGene5734__123745	100	0	0	0	
XGene5735__8398	100	0	0	0	
XGene5735__5320	100	0	0	0	
XGene5735__50487	100	0	0	0	
XGene5735__5321	100	0	0	0	
XGene5735__81579	100	0	0	0	
XGene5735__5322	100	0	0	0	
XGene5735__64600	100	0	0	0	
XGene5735__100137049	100	0	0	0	
XGene5735__123745	100	0	0	0	
XGene5736__8398	100	0	0	0	
XGene5736__5320	100	0	0	0	
XGene5736__50487	100	0	0	0	
XGene5736__5321	100	0	0	0	
XGene5736__81579	100	0	0	0	
XGene5736__5322	100	0	0	0	
XGene5736__64600	100	0	0	0	
XGene5736__100137049	100	0	0	0	
XGene5736__123745	100	0	0	0	
XGene5737__8398	100	0	0	0	
XGene5737__5320	100	0	0	0	
XGene5737__50487	100	0	0	0	
XGene5737__5321	100	0	0	0	
XGene5737__81579	100	0	0	0	
XGene5737__5322	100	0	0	0	
XGene5737__64600	100	0	0	0	
XGene5737__100137049	100	0	0	0	
XGene5737__123745	100	0	0	0	
XGene5738__8398	100	0	0	0	
XGene5738__5320	100	0	0	0	
XGene5738__50487	100	0	0	0	
XGene5738__5321	100	0	0	0	
XGene5738__81579	100	0	0	0	
XGene5738__5322	100	0	0	0	
XGene5738__64600	100	0	0	0	
XGene5738__100137049	100	0	0	0	
XGene5738__123745	100	0	0	0	
XGene5739__8398	100	0	0	0	
XGene5739__5320	100	0	0	0	
XGene5739__50487	100	0	0	0	
XGene5739__5321	100	0	0	0	
XGene5739__81579	100	0	0	0	
XGene5739__5322	100	0	0	0	
XGene5739__64600	100	0	0	0	
XGene5739__100137049	100	0	0	0	
XGene5739__123745	100	0	0	0	
XGene5740__8398	100	0	0	0	
XGene5740__5320	100	0	0	0	
XGene5740__50487	100	0	0	0	
XGene5740__5321	100	0	0	0	
XGene5740__81579	100	0	0	0	
XGene5740__5322	100	0	0	0	
XGene5740__64600	100	0	0	0	
XGene5740__100137049	100	0	0	0	
XGene5740__123745	100	0	0	0	
XGene5741__8398	100	0	0	0	
XGene5741__5320	100	0	0	0	
XGene5741__50487	100	0	0	0	
XGene5741__5321	100	0	0	0	
XGene5741__81579	100	0	0	0	
XGene5741__5322	100	0	0	0	
XGene5741__64600	100	0	0	0	
XGene5741__100137049	100	0	0	0	
XGene5741__123745	100	0	0	0	
XGene5742__8398	100	0	0	0	
XGene5742__5320	100	0	0	0	
XGene5742__50487	100	0	0	0	
XGene5742__5321	100	0	0	0	
XGene5742__81579	100	0	0	0	
XGene5742__5322	100	0	0	0	
XGene5742__64600	100	0	0	0	
XGene5742__100137049	100	0	0	0	
XGene5742__123745	100	0	0	0	
XGene5743__8398	100	0	0	0	
XGene5743__5320	100	0	0	0	
XGene5743__50487	100	0	0	0	
XGene5743__5321	100	0	0	0	
XGene5743__81579	100	0	0	0	
XGene5743__5322	100	0	0	0	
XGene5743__64600	100	0	0	0	
XGene5743__100137049	100	0	0	0	
XGene5743__123745	100	0	0	0	
XGene5744__8398	100	0	0	0	
XGene5744__5320	100	0	0	0	
XGene5744__50487	100	0	0	0	
XGene5744__5321	100	0	0	0	
XGene5744__81579	100	0	0	0	
XGene5744__5322	100	0	0	0	
XGene5744__64600	100	0	0	0	
XGene5744__100137049	100	0	0	0	
XGene5744__123745	100	0	0	0	
XGene5745__8398	100	0	0	0	
XGene5745__5320	100	0	0	0	
XGene5745__50487	100	0	0	0	
XGene5745__5321	100	0	0	0	
XGene5745__81579	100	0	0	0	
XGene5745__5322	100	0	0	0	
XGene5745__64600	100	0	0	0	
XGene5745__100137049	100	0	0	0	
XGene5745__123745	100	0	0	0	
XGene5746__8398	100	0	0	0	
XGene5746__5320	100	0	0	0	
XGene5746__50487	100	0	0	0	
XGene5746__5321	100	0	0	0	
XGene5746__81579	100	0	0	0	
XGene5746__5322	100	0	0	0	
XGene5746__64600	100	0	0	0	
XGene5746__100137049	100	0	0	0	
XGene5746__123745	100	0	0	0	
XGene5747__8398	100	0	0	0	
XGene5747__5320	100	0	0	0	
XGene5747__50487	100	0	0	0	
XGene5747__5321	100	0	0	0	
XGene5747__81579	100	0	0	0	
XGene5747__5322	100	0	0	0	
XGene5747__64600	100	0	0	0	
XGene5747__100137049	100	0	0	0	
XGene5747__123745	100	0	0	0	
XGene5748__8398	100	0	0	0	
XGene5748__5320	100	0	0	0	
XGene5748__50487	100	0	0	0	
XGene5748__5321	100	0	0	0	
XGene5748__81579	100	0	0	0	
XGene5748__5322	100	0	0	0	
XGene5748__64600	100	0	0	0	
XGene5748__100137049	100	0	0	0	
XGene5748__123745	100	0	0	0	
XGene5749__8398	100	0	0	0	
XGene5749__5320	100	0	0	0	
XGene5749__50487	100	0	0	0	
XGene5749__5321	100	0	0	0	
XGene5749__81579	100	0	0	0	
XGene5749__5322	100	0	0	0	
XGene5749__64600	100	0	0	0	
XGene5749__100137049	100	0	0	0	
XGene5749__123745	100	0	0	0	
XGene5750__8398	100	0	0	0	
XGene5750__5320	100	0	0	0	
XGene5750__50487	100	0	0	0	
XGene5750__5321	100	0	0	0	
XGene5750__81579	100	0	0	0	
XGene5750__5322	100	0	0	0	
XGene5750__64600	100	0	0	0	
XGene5750__100137049	100	0	0	0	
XGene5750__123745	100	0	0	0	
XGene5751__8398	100	0	0	0	
XGene5751__5320	100	0	0	0	
XGene5751__50487	100	0	0	0	
XGene5751__5321	100	0	0	0	
XGene5751__81579	100	0	0	0	
XGene5751__5322	100	0	0	0	
XGene5751__64600	100	0	0	0	
XGene5751__100137049	100	0	0	0	
XGene5751__123745	100	0	0	0	
XGene5752__8398	100	0	0	0	
XGene5752__5320	100	0	0	0	
XGene5752__50487	100	0	0	0	
XGene5752__5321	100	0	0	0	
XGene5752__81579	100	0	0	0	
XGene5752__5322	100	0	0	0	
XGene5752__64600	100	0	0	0	
XGene5752__100137049	100	0	0	0	
XGene5752__123745	100	0	0	0	
XGene5753__8398	100	0	0	0	
XGene5753__5320	100	0	0	0	
XGene5753__50487	100	0	0	0	
XGene5753__5321	100	0	0	0	
XGene5753__81579	100	0	0	0	
XGene5753__5322	100	0	0	0	
XGene5753__64600	100	0	0	0	
XGene5753__100137049	100	0	0	0	
XGene5753__123745	100	0	0	0	
XGene5754__8398	100	0	0	0	
XGene5754__5320	100	0	0	0	
XGene5754__50487	100	0	0	0	
XGene5754__5321	100	0	0	0	
XGene5754__81579	100	0	0	0	
XGene5754__5322	100	0	0	0	
XGene5754__64600	100	0	0	0	
XGene5754__100137049	100	0	0	0	
XGene5754__123745	100	0	0	0	
XGene5755__8398	100	0	0	0	
XGene5755__5320	100	0	0	0	
XGene5755__50487	100	0	0	0	
XGene5755__5321	100	0	0	0	
XGene5755__81579	100	0	0	0	
XGene5755__5322	100	0	0	0	
XGene5755__64600	100	0	0	0	
XGene5755__100137049	100	0	0	0	
XGene5755__123745	100	0	0	0	
XGene5756__8398	100	0	0	0	
XGene5756__5320	100	0	0	0	
XGene5756__50487	100	0	0	0	
XGene5756__5321	100	0	0	0	
XGene5756__81579	100	0	0	0	
XGene5756__5322	100	0	0	0	
XGene5756__64600	100	0	0	0	
XGene5756__100137049	100	0	0	0	
XGene5756__123745	100	0	0	0	
XGene5757__8398	100	0	0	0	
XGene5757__5320	100	0	0	0	
XGene5757__50487	100	0	0	0	
XGene5757__5321	100	0	0	0	
XGene5757__81579	100	0	0	0	
XGene5757__5322	100	0	0	0	
XGene5757__64600	100	0	0	0	
XGene5757__100137049	100	0	0	0	
XGene5757__123745	100	0	0	0	
XGene5758__8398	100	0	0	0	
XGene5758__5320	100	0	0	0	
XGene5758__50487	100	0	0	0	
XGene5758__5321	100	0	0	0	
XGene5758__81579	100	0	0	0	
XGene5758__5322	100	0	0	0	
XGene5758__64600	100	0	0	0	
XGene5758__100137049	100	0	0	0	
XGene5758__123745	100	0	0	0	
XGene5759__8398	100	0	0	0	
XGene5759__5320	100	0	0	0	
XGene5759__50487	100	0	0	0	
XGene5759__5321	100	0	0	0	
XGene5759__81579	100	0	0	0	
XGene5759__5322	100	0	0	0	
XGene5759__64600	100	0	0	0	
XGene5759__100137049	100	0	0	0	
XGene5759__123745	100	0	0	0	
XGene5760__8398	100	0	0	0	
XGene5760__5320	100	0	0	0	
XGene5760__50487	100	0	0	0	
XGene5760__5321	100	0	0	0	
XGene5760__81579	100	0	0	0	
XGene5760__5322	100	0	0	0	
XGene5760__64600	100	0	0	0	
XGene5760__100137049	100	0	0	0	
XGene5760__123745	100	0	0	0	
XGene5761__8398	100	0	0	0	
XGene5761__5320	100	0	0	0	
XGene5761__50487	100	0	0	0	
XGene5761__5321	100	0	0	0	
XGene5761__81579	100	0	0	0	
XGene5761__5322	100	0	0	0	
XGene5761__64600	100	0	0	0	
XGene5761__100137049	100	0	0	0	
XGene5761__123745	100	0	0	0	
XGene5762__8398	100	0	0	0	
XGene5762__5320	100	0	0	0	
XGene5762__50487	100	0	0	0	
XGene5762__5321	100	0	0	0	
XGene5762__81579	100	0	0	0	
XGene5762__5322	100	0	0	0	
XGene5762__64600	100	0	0	0	
XGene5762__100137049	100	0	0	0	
XGene5762__123745	100	0	0	0	
XGene5763__8398	100	0	0	0	
XGene5763__5320	100	0	0	0	
XGene5763__50487	100	0	0	0	
XGene5763__5321	100	0	0	0	
XGene5763__81579	100	0	0	0	
XGene5763__5322	100	0	0	0	
XGene5763__64600	100	0	0	0	
XGene5763__100137049	100	0	0	0	
XGene5763__123745	100	0	0	0	
XGene5764__CE4843HYDc	100	0	0	0	
XGene5765__HXCOAc	100	0	0	0	
XGene5765__HXCOAc_reverse	100	0	0	0	
XMetab__hxa___c____	100	0	0	0	
XGene5766__TETDECA511ACc	100	0	0	0	
XGene5767__HDCAc	100	0	0	0	
XMetab__71920___c____	100	0	0	0	
XGene5768__56261	100	0	0	0	
XMetab__aclys___c____	100	0	0	0	
XGene5769__ACLYSHYc	100	0	0	0	
XGene5769__ACLYSHYc_reverse	100	0	0	0	
XGene5770__HMCARNc	100	0	0	0	
XGene5771__METTRANSc	100	0	0	0	
XGene5771__METTRANSc_reverse	100	0	0	0	
XMetab__4mtob___c____	100	0	0	0	
XGene5772__METDECARc	100	0	0	0	
XMetab__3mtp___e____	100	0	0	0	
XGene5774__EX_3mtp___e_____reverse	100	0	0	0	
XMetab__glyc2p___c____	100	0	0	0	
XGene5776__GLYC2P3Pc	100	0	0	0	
XGene5776__GLYC2P3Pc_reverse	100	0	0	0	
XMetab__3hpppn___c____	100	0	0	0	
XGene5789__3HPPPNOHc	100	0	0	0	
XMetab__abt_D___c____	100	0	0	0	
XGene5810__ABTD1	100	0	0	0	
XGene5810__ABTD1_reverse	100	0	0	0	
XMetab__pear_hs___e____	100	0	0	0	
XGene5824__5337	100	0	0	0	
XGene5824__5338	100	0	0	0	
XMetab__5283203___e____	100	0	0	0	
XGene5853__EX_C14769___e_____reverse	100	0	0	0	
XMetab__pe12_hs___e____	100	0	0	0	
XGene5886__5337	100	0	0	0	
XGene5886__5338	100	0	0	0	
XMetab__pedh203_hs___e____	100	0	0	0	
XGene5887__5337	100	0	0	0	
XGene5887__5338	100	0	0	0	
XMetab__pe226_hs___e____	100	0	0	0	
XGene5888__5337	100	0	0	0	
XGene5888__5338	100	0	0	0	
XMetab__pe224_hs___e____	100	0	0	0	
XGene5889__5337	100	0	0	0	
XGene5889__5338	100	0	0	0	
XGene5893__EX_12HPET___e_____reverse	100	0	0	0	
XMetab__5280893___e____	100	0	0	0	
XGene5894__EX_15HPET___e_____reverse	100	0	0	0	
XMetab__15kprostgf2___e____	100	0	0	0	
XGene5895__EX_15kprostgf2___e_____reverse	100	0	0	0	
XMetab__21hprgnlone___e____	100	0	0	0	
XGene5896__EX_21hprgnlone___e_____reverse	100	0	0	0	
XMetab__71___e____	100	0	0	0	
XGene5897__EX_2oxoadp___e_____reverse	100	0	0	0	
XMetab__9378___e____	100	0	0	0	
XGene5898__EX_34hpl___e_____reverse	100	0	0	0	
XMetab__440873___e____	100	0	0	0	
XGene5899__EX_3hmp___e_____reverse	100	0	0	0	
XMetab__68152___e____	100	0	0	0	
XGene5900__EX_3hpp___e_____reverse	100	0	0	0	
XMetab__3hpppnohgluc___e____	100	0	0	0	
XGene5901__EX_3hpppnohgluc___e_____reverse	100	0	0	0	
XMetab__3mhis___e____	100	0	0	0	
XGene5902__EX_3mhis___e_____reverse	100	0	0	0	
XMetab__160663___e____	100	0	0	0	
XGene5903__EX_3uib___e_____reverse	100	0	0	0	
XMetab__18189___e____	100	0	0	0	
XGene5904__EX_4aabutn___e_____reverse	100	0	0	0	
XMetab__4tmeabutn___e____	100	0	0	0	
XGene5905__EX_4tmeabutn___e_____reverse	100	0	0	0	
XMetab__93556___e____	100	0	0	0	
XGene5906__EX_56dthm___e_____reverse	100	0	0	0	
XMetab__649___e____	100	0	0	0	
XGene5907__EX_56dura___e_____reverse	100	0	0	0	
XMetab__5280778___e____	100	0	0	0	
XGene5908__EX_5HPET___e_____reverse	100	0	0	0	
XMetab__439423___e____	100	0	0	0	
XGene5909__EX_7dhchsterol___e_____reverse	100	0	0	0	
XMetab__acgly___e____	100	0	0	0	
XGene5910__EX_acgly___e_____reverse	100	0	0	0	
XMetab__aclys___e____	100	0	0	0	
XGene5911__EX_aclys___e_____reverse	100	0	0	0	
XMetab__439232___e____	100	0	0	0	
XGene5912__EX_acorn___e_____reverse	100	0	0	0	
XMetab__acthr_L___e____	100	0	0	0	
XGene5913__EX_acthr_L___e_____reverse	100	0	0	0	
XMetab__196___e____	100	0	0	0	
XGene5914__EX_adpac___e_____reverse	100	0	0	0	
XMetab__adpoh___e____	100	0	0	0	
XGene5915__EX_adpoh___e_____reverse	100	0	0	0	
XMetab__16757548___e____	100	0	0	0	
XGene5916__EX_amet___e_____reverse	100	0	0	0	
XMetab__and19one___e____	100	0	0	0	
XGene5917__EX_and19one___e_____reverse	100	0	0	0	
XMetab__aracheth___e____	100	0	0	0	
XGene5918__EX_aracheth___e_____reverse	100	0	0	0	
XMetab__biliverd___e____	100	0	0	0	
XGene5919__EX_biliverd___e_____reverse	100	0	0	0	
XMetab__80283___e____	100	0	0	0	
XGene5920__EX_C02356___e_____reverse	100	0	0	0	
XMetab__6180___e____	100	0	0	0	
XGene5921__EX_C02712___e_____reverse	100	0	0	0	
XMetab__5280720___e____	100	0	0	0	
XGene5922__EX_C04717___e_____reverse	100	0	0	0	
XMetab__5280733___e____	100	0	0	0	
XGene5923__EX_C04805___e_____reverse	100	0	0	0	
XGene5924__EX_C05957___e_____reverse	100	0	0	0	
XMetab__5280914___e____	100	0	0	0	
XGene5925__EX_C06314___e_____reverse	100	0	0	0	
XMetab__5280915___e____	100	0	0	0	
XGene5926__EX_C06315___e_____reverse	100	0	0	0	
XGene5927__EX_C11695___e_____reverse	100	0	0	0	
XMetab__5283202___e____	100	0	0	0	
XGene5928__EX_C14768___e_____reverse	100	0	0	0	
XMetab__5353269___e____	100	0	0	0	
XGene5929__EX_C14770___e_____reverse	100	0	0	0	
XMetab__5283205___e____	100	0	0	0	
XGene5930__EX_C14771___e_____reverse	100	0	0	0	
XMetab__6246154___e____	100	0	0	0	
XGene5931__EX_C14825___e_____reverse	100	0	0	0	
XMetab__5356421___e____	100	0	0	0	
XGene5932__EX_C14826___e_____reverse	100	0	0	0	
XMetab__5280888___e____	100	0	0	0	
XGene5933__EX_CE0955___e_____reverse	100	0	0	0	
XMetab__6453659___e____	100	0	0	0	
XGene5934__EX_CE1273___e_____reverse	100	0	0	0	
XMetab__99715___e____	100	0	0	0	
XGene5935__EX_CE1557___e_____reverse	100	0	0	0	
XMetab__69362___e____	100	0	0	0	
XGene5936__EX_CE2028___e_____reverse	100	0	0	0	
XMetab__1670___e____	100	0	0	0	
XGene5937__EX_CE2176___e_____reverse	100	0	0	0	
XMetab__5283128___e____	100	0	0	0	
XGene5938__EX_CE2445___e_____reverse	100	0	0	0	
XMetab__1437___e____	100	0	0	0	
XGene5939__EX_CE2537___e_____reverse	100	0	0	0	
XMetab__6439848___e____	100	0	0	0	
XGene5940__EX_CE4843___e_____reverse	100	0	0	0	
XMetab__5283052___e____	100	0	0	0	
XGene5941__EX_CE5304___e_____reverse	100	0	0	0	
XMetab__159663___e____	100	0	0	0	
XGene5942__EX_CE6031___e_____reverse	100	0	0	0	
XMetab__1589___e____	100	0	0	0	
XGene5943__EX_CE6247___e_____reverse	100	0	0	0	
XMetab__5283192___e____	100	0	0	0	
XGene5944__EX_CE7082___e_____reverse	100	0	0	0	
XMetab__5283125___e____	100	0	0	0	
XGene5945__EX_CE7083___e_____reverse	100	0	0	0	
XMetab__188277___e____	100	0	0	0	
XGene5946__EX_CE7172___e_____reverse	100	0	0	0	
XMetab__222786___e____	100	0	0	0	
XGene5947__EX_cortsn___e_____reverse	100	0	0	0	
XMetab__didecaeth___e____	100	0	0	0	
XGene5948__EX_didecaeth___e_____reverse	100	0	0	0	
XMetab__diholineth___e____	100	0	0	0	
XGene5949__EX_diholineth___e_____reverse	100	0	0	0	
XMetab__docohxeth___e____	100	0	0	0	
XGene5950__EX_docohxeth___e_____reverse	100	0	0	0	
XMetab__docteteth___e____	100	0	0	0	
XGene5951__EX_docteteth___e_____reverse	100	0	0	0	
XMetab__12736___e____	100	0	0	0	
XGene5952__EX_dodecanac___e_____reverse	100	0	0	0	
XMetab__53477837___e____	100	0	0	0	
XGene5953__EX_elaidcrn___e_____reverse	100	0	0	0	
XMetab__439233___e____	100	0	0	0	
XGene5954__EX_forglu___e_____reverse	100	0	0	0	
XMetab__487___e____	100	0	0	0	
XGene5955__EX_HC00900___e_____reverse	100	0	0	0	
XMetab__hepdeceth___e____	100	0	0	0	
XGene5956__EX_hepdeceth___e_____reverse	100	0	0	0	
XMetab__hexdeceeth___e____	100	0	0	0	
XGene5957__EX_hexdeceeth___e_____reverse	100	0	0	0	
XMetab__10459___e____	100	0	0	0	
XGene5958__EX_hexdiac___e_____reverse	100	0	0	0	
XMetab__780___e____	100	0	0	0	
XGene5959__EX_hgentis___e_____reverse	100	0	0	0	
XMetab__hmcarn___e____	100	0	0	0	
XGene5960__EX_hmcarn___e_____reverse	100	0	0	0	
XMetab__hmcr___e____	100	0	0	0	
XGene5961__EX_hmcr___e_____reverse	100	0	0	0	
XMetab__440611___e____	100	0	0	0	
XGene5962__EX_hxcoa___e_____reverse	100	0	0	0	
XMetab__5280877___e____	100	0	0	0	
XGene5963__EX_leuktrB4wcooh___e_____reverse	100	0	0	0	
XMetab__5280745___e____	100	0	0	0	
XGene5964__EX_leuktrB4woh___e_____reverse	100	0	0	0	
XMetab__lineth___e____	100	0	0	0	
XGene5965__EX_lineth___e_____reverse	100	0	0	0	
XMetab__6450015___e____	100	0	0	0	
XGene5966__EX_lnlccrn___e_____reverse	100	0	0	0	
XMetab__439227___e____	100	0	0	0	
XGene5967__EX_Lpipecol___e_____reverse	100	0	0	0	
XMetab__65728___e____	100	0	0	0	
XGene5968__EX_lthstrl___e_____reverse	100	0	0	0	
XMetab__magarachi_hs___e____	100	0	0	0	
XGene5969__EX_magarachi_hs___e_____reverse	100	0	0	0	
XMetab__maglinl_hs___e____	100	0	0	0	
XGene5970__EX_maglinl_hs___e_____reverse	100	0	0	0	
XMetab__magole_hs___e____	100	0	0	0	
XGene5971__EX_magole_hs___e_____reverse	100	0	0	0	
XMetab__magpalm_hs___e____	100	0	0	0	
XGene5972__EX_magpalm_hs___e_____reverse	100	0	0	0	
XMetab__magste_hs___e____	100	0	0	0	
XGene5973__EX_magste_hs___e_____reverse	100	0	0	0	
XMetab__449___e____	100	0	0	0	
XGene5974__EX_mev_R___e_____reverse	100	0	0	0	
XMetab__mi1p_D___e____	100	0	0	0	
XGene5975__EX_mi1p_D___e_____reverse	100	0	0	0	
XMetab__65065___e____	100	0	0	0	
XGene5976__EX_Nacasp___e_____reverse	100	0	0	0	
XMetab__440849___e____	100	0	0	0	
XGene5977__EX_nwharg___e_____reverse	100	0	0	0	
XMetab__oleth___e____	100	0	0	0	
XGene5978__EX_oleth___e_____reverse	100	0	0	0	
XMetab__pailar_hs___e____	100	0	0	0	
XGene5979__EX_pailar_hs___e_____reverse	100	0	0	0	
XMetab__pailpalm_hs___e____	100	0	0	0	
XGene5980__EX_pailpalm_hs___e_____reverse	100	0	0	0	
XMetab__pailste_hs___e____	100	0	0	0	
XGene5981__EX_pailste_hs___e_____reverse	100	0	0	0	
XMetab__pchol2linl_hs___e____	100	0	0	0	
XGene5982__EX_pchol2linl_hs___e_____reverse	100	0	0	0	
XMetab__pchol2ole_hs___e____	100	0	0	0	
XGene5983__EX_pchol2ole_hs___e_____reverse	100	0	0	0	
XMetab__pchol2palm_hs___e____	100	0	0	0	
XGene5984__EX_pchol2palm_hs___e_____reverse	100	0	0	0	
XMetab__pchol2ste_hs___e____	100	0	0	0	
XGene5985__EX_pchol2ste_hs___e_____reverse	100	0	0	0	
XMetab__pcholar_hs___e____	100	0	0	0	
XGene5986__EX_pcholar_hs___e_____reverse	100	0	0	0	
XMetab__pcholdoc_hs___e____	100	0	0	0	
XGene5987__EX_pcholdoc_hs___e_____reverse	100	0	0	0	
XMetab__pcholeic_hs___e____	100	0	0	0	
XGene5988__EX_pcholeic_hs___e_____reverse	100	0	0	0	
XMetab__pcholet_hs___e____	100	0	0	0	
XGene5989__EX_pcholet_hs___e_____reverse	100	0	0	0	
XMetab__24779463___e____	100	0	0	0	
XGene5990__EX_pcholhep_hs___e_____reverse	100	0	0	0	
XMetab__pchollinl_hs___e____	100	0	0	0	
XGene5991__EX_pchollinl_hs___e_____reverse	100	0	0	0	
XMetab__53480465___e____	100	0	0	0	
XGene5992__EX_pcholmyr_hs___e_____reverse	100	0	0	0	
XMetab__pcholn15_hs___e____	100	0	0	0	
XGene5993__EX_pcholn15_hs___e_____reverse	100	0	0	0	
XMetab__pcholn183_hs___e____	100	0	0	0	
XGene5994__EX_pcholn183_hs___e_____reverse	100	0	0	0	
XMetab__pcholn1836_hs___e____	100	0	0	0	
XGene5995__EX_pcholn1836_hs___e_____reverse	100	0	0	0	
XMetab__pcholn19_hs___e____	100	0	0	0	
XGene5996__EX_pcholn19_hs___e_____reverse	100	0	0	0	
XMetab__pcholn201_hs___e____	100	0	0	0	
XGene5997__EX_pcholn201_hs___e_____reverse	100	0	0	0	
XMetab__pcholn203_hs___e____	100	0	0	0	
XGene5998__EX_pcholn203_hs___e_____reverse	100	0	0	0	
XMetab__53480469___e____	100	0	0	0	
XGene5999__EX_pcholn204_hs___e_____reverse	100	0	0	0	
XMetab__pcholn205_hs___e____	100	0	0	0	
XGene6000__EX_pcholn205_hs___e_____reverse	100	0	0	0	
XMetab__pcholn224_hs___e____	100	0	0	0	
XGene6001__EX_pcholn224_hs___e_____reverse	100	0	0	0	
XMetab__pcholn225_hs___e____	100	0	0	0	
XGene6002__EX_pcholn225_hs___e_____reverse	100	0	0	0	
XMetab__pcholn2254_hs___e____	100	0	0	0	
XGene6003__EX_pcholn2254_hs___e_____reverse	100	0	0	0	
XMetab__pcholn226_hs___e____	100	0	0	0	
XGene6004__EX_pcholn226_hs___e_____reverse	100	0	0	0	
XMetab__24779481___e____	100	0	0	0	
XGene6005__EX_pcholn24_hs___e_____reverse	100	0	0	0	
XMetab__pcholn261_hs___e____	100	0	0	0	
XGene6006__EX_pcholn261_hs___e_____reverse	100	0	0	0	
XMetab__pcholn28_hs___e____	100	0	0	0	
XGene6007__EX_pcholn28_hs___e_____reverse	100	0	0	0	
XMetab__pcholn281_hs___e____	100	0	0	0	
XGene6008__EX_pcholn281_hs___e_____reverse	100	0	0	0	
XMetab__16081932___e____	100	0	0	0	
XGene6009__EX_pcholole_hs___e_____reverse	100	0	0	0	
XMetab__pcholpalm_hs___e____	100	0	0	0	
XGene6010__EX_pcholpalm_hs___e_____reverse	100	0	0	0	
XMetab__pcholpalme_hs___e____	100	0	0	0	
